traceID,spanID,starttime,operationName,servicename,podname,childSpanId,childTraceId,duration,http.status_code,container,instance,container_cpu_usage_seconds_total,container_memory_working_set_bytes,trace_length
ff3555e224a5776a,dd444abf4300c671,2022-07-13T10:45:00.000000,getLeftTicketOfInterval,ts-seat-service,ts-seat-service-57bd448567-dtxjp,6d9de433530753da,ff3555e224a5776a,593051,200,ts-seat-service,10.252.1.21:10250,89.681380886,307400704.0,5
ff3555e224a5776a,ff3555e224a5776a,2022-07-13T10:45:00.000000,preserve,ts-train-service,ts-train-service-58bd787df8-9xfcv,,,9573617,200,ts-train-service,10.252.1.21:10250,94.259532546,290611200.0,1
ff3555e224a5776a,d48e36b69170be32,2022-07-13T10:45:00.000000,GET,ts-config-service,ts-config-service-7d5798457d-kxl74,7f24de35e8e7cd85,ff3555e224a5776a,187505,200,ts-config-service,10.252.1.23:10250,94.999473947,326893568.0,6
ba17990206955345,d820f1462619f398,2022-07-13T10:45:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-846988b9c6-hx5c2,2468f30006e1c0b1,ba17990206955345,75146,200,ts-ticketinfo-service,10.252.1.22:10250,81.505261114,355848192.0,4
ff3555e224a5776a,c395fee1889d7f31,2022-07-13T10:45:00.000000,retrieve,ts-seat-service,ts-seat-service-57bd448567-dtxjp,5d463f82b374b058,ff3555e224a5776a,17934,200,ts-seat-service,10.252.1.21:10250,89.681380886,307400704.0,9
0ade9667aa2b5c0e,05db3dcbe654e6a3,2022-07-13T10:15:00.000000,GET,ts-cancel-service,ts-cancel-service-5cf8754758-42sm6,0ade9667aa2b5c0e,0ade9667aa2b5c0e,97020,200,ts-cancel-service,10.252.1.23:10250,84.065151224,272699392.0,2
80896f44057fd953,3582c4fd740f7ead,2022-07-13T10:15:00.000000,PUT,ts-admin-basic-info-service,ts-admin-basic-info-service-84db9fc8fb-nl55r,80896f44057fd953,80896f44057fd953,27659,200,ts-admin-basic-info-service,10.252.1.23:10250,77.475404656,294985728.0,2
58663a90e5c893c5,7bf8ef02830c00b8,2022-07-13T10:10:00.000000,queryForStationId,ts-seat-service,ts-seat-service-57bd448567-dtxjp,0ffe1ffab0c1dd72,58663a90e5c893c5,7800,200,ts-seat-service,10.252.1.21:10250,86.987899626,306438144.0,9
c79486676a6a1371,f51a558ef50e2d00,2022-07-13T10:10:00.000000,queryById,ts-route-service,ts-route-service-7487b7b9-457v2,b835f8d62672f29b,c79486676a6a1371,7787,200,ts-route-service,10.252.1.22:10250,91.771614445,358338560.0,7
ba17990206955345,5356a0211cbbb5a1,2022-07-13T10:45:00.000000,GET,ts-route-service,ts-route-service-7487b7b9-457v2,0405f2d3b9c3475a,ba17990206955345,14304,200,ts-route-service,10.252.1.22:10250,95.204174061,359342080.0,6
15554261fd7babbb,4ae27aa08e2ad233,2022-07-13T10:15:00.000000,GET,ts-admin-basic-info-service,ts-admin-basic-info-service-84db9fc8fb-nl55r,15554261fd7babbb,15554261fd7babbb,20053,200,ts-admin-basic-info-service,10.252.1.23:10250,77.475404656,294985728.0,2
df79b5bff8a85b99,df79b5bff8a85b99,2022-07-13T10:10:00.000000,getToken,ts-auth-service,ts-auth-service-b794cb6bb-cpx5q,,,868456,200,ts-auth-service,10.252.1.23:10250,79.471021628,,1
ba17990206955345,b3016bddb0fbb353,2022-07-13T10:45:00.000000,GET,ts-seat-service,ts-seat-service-57bd448567-dtxjp,c341575cecff89d6,ba17990206955345,221375,200,ts-seat-service,10.252.1.21:10250,89.681380886,307400704.0,4
a44cba0648d44308,a44cba0648d44308,2022-07-13T10:15:00.000000,updateUser,ts-admin-user-service,ts-admin-user-service-797f998b87-svnnf,,,228498,200,ts-admin-user-service,10.252.1.23:10250,78.046548043,346439680.0,1
58663a90e5c893c5,94f9d1fd66557721,2022-07-13T10:10:00.000000,GET,ts-route-service,ts-route-service-7487b7b9-457v2,dd2c4cbc229721fa,58663a90e5c893c5,303910,200,ts-route-service,10.252.1.22:10250,91.771614445,358338560.0,8
ff3555e224a5776a,5fd47767843c585b,2022-07-13T10:45:00.000000,queryForStationId,ts-price-service,ts-price-service-77fbb6bd5c-kw6dk,dd4313d1e7f46652,ff3555e224a5776a,8309,200,ts-price-service,10.252.1.22:10250,86.958118669,333303808.0,9
58663a90e5c893c5,957dce04bf6f5fb5,2022-07-13T10:10:00.000000,queryForStationId,ts-seat-service,ts-seat-service-57bd448567-dtxjp,fd9cf8a67137d419,58663a90e5c893c5,103400,200,ts-seat-service,10.252.1.21:10250,86.987899626,306438144.0,9
58663a90e5c893c5,121b0cd908d60b58,2022-07-13T10:10:00.000000,POST,ts-config-service,ts-config-service-7d5798457d-kxl74,58663a90e5c893c5,58663a90e5c893c5,5109373,200,ts-config-service,10.252.1.23:10250,92.210613181,,2
ba17990206955345,dca18da9f9f9bf0d,2022-07-13T10:45:00.000000,queryForStationId,ts-basic-service,ts-basic-service-6f4c9f549d-gz4vr,d820f1462619f398,ba17990206955345,73029,200,ts-basic-service,10.252.1.23:10250,94.909203936,342372352.0,5
ba17990206955345,12d3f1b7d5d54d49,2022-07-13T10:45:00.000000,GET,ts-basic-service,ts-basic-service-6f4c9f549d-gz4vr,b550a729e56a8dfa,ba17990206955345,13077,200,ts-basic-service,10.252.1.23:10250,94.909203936,342372352.0,6
213a3364b3ffe96c,213a3364b3ffe96c,2022-07-13T10:15:00.000000,modifyTrain,ts-contacts-service,ts-contacts-service-9b4bdbcf9-hv7dl,,,332213,200,ts-contacts-service,10.252.1.23:10250,85.634430965,285683712.0,1
58663a90e5c893c5,1f0a10c31cdb3a2a,2022-07-13T10:10:00.000000,GET,ts-travel-service,ts-travel-service-f6bbd6b76-tw6wx,e6421fc68bf0b76e,58663a90e5c893c5,104158,200,ts-travel-service,10.252.1.21:10250,95.842189416,302157824.0,4
ba17990206955345,7decf97e90d75ee5,2022-07-13T10:45:00.000000,retrieve,ts-train-service,ts-train-service-58bd787df8-9xfcv,637cdfa8d281a22d,ba17990206955345,14257,200,ts-train-service,10.252.1.21:10250,94.259532546,290611200.0,7
58663a90e5c893c5,b6946ed276f28777,2022-07-13T10:10:00.000000,GET,ts-route-service,ts-route-service-7487b7b9-457v2,dd2c4cbc229721fa,58663a90e5c893c5,497290,200,ts-route-service,10.252.1.22:10250,91.771614445,358338560.0,8
58663a90e5c893c5,c6cde2e85cf05b7a,2022-07-13T10:10:00.000000,queryForStationId,ts-route-service,ts-route-service-7487b7b9-457v2,9d011ea318b236c6,58663a90e5c893c5,185015,200,ts-route-service,10.252.1.22:10250,91.771614445,358338560.0,7
58663a90e5c893c5,28d1211b3cf3d000,2022-07-13T10:10:00.000000,queryForStationId,ts-route-service,ts-route-service-7487b7b9-457v2,34793bcc0a24ca19,58663a90e5c893c5,184986,200,ts-route-service,10.252.1.22:10250,91.771614445,358338560.0,7
ba17990206955345,cc4d346b29655b6a,2022-07-13T10:45:00.000000,queryForStationId,ts-station-service,ts-station-service-668c467cc6-wctrm,7139b5f7db632cce,ba17990206955345,181775,200,ts-station-service,10.252.1.21:10250,101.515649338,352268288.0,7
282da289dca8852b,282da289dca8852b,2022-07-13T10:15:00.000000,addRoute,ts-admin-route-service,ts-admin-route-service-7f5fd5f859-4g5pb,,,134941,200,ts-admin-route-service,10.252.1.23:10250,81.367670483,295034880.0,1
58663a90e5c893c5,7b4e142d64027545,2022-07-13T10:10:00.000000,GET,ts-travel-service,ts-travel-service-f6bbd6b76-tw6wx,79517e0e0bf61015,58663a90e5c893c5,19166,200,ts-travel-service,10.252.1.21:10250,95.842189416,302157824.0,8
ff3555e224a5776a,8d84ea2599485583,2022-07-13T10:45:00.000000,queryForStationId,ts-route-service,ts-route-service-7487b7b9-457v2,d48e36b69170be32,ff3555e224a5776a,186024,200,ts-route-service,10.252.1.22:10250,95.204174061,359342080.0,7
c79486676a6a1371,5751bb4f186509a8,2022-07-13T10:10:00.000000,queryForStationId,ts-ticketinfo-service,ts-ticketinfo-service-846988b9c6-hx5c2,58a28d79d82a0277,c79486676a6a1371,118103,200,ts-ticketinfo-service,10.252.1.22:10250,78.631386722,355282944.0,3
58663a90e5c893c5,046ae77b4f7737af,2022-07-13T10:10:00.000000,queryById,ts-station-service,ts-station-service-668c467cc6-wctrm,82e1fda6297b48c5,58663a90e5c893c5,9277,200,ts-station-service,10.252.1.21:10250,97.867901038,313798656.0,9
618e63a8fca0d439,618e63a8fca0d439,2022-07-13T10:15:00.000000,addTravel,ts-admin-travel-service,ts-admin-travel-service-7dff494d94-bm9k8,,,289438,200,ts-admin-travel-service,10.252.1.23:10250,75.457620265,319614976.0,1
ff3555e224a5776a,59e05988465e458e,2022-07-13T10:45:00.000000,retrieve,ts-seat-service,ts-seat-service-57bd448567-dtxjp,1d7b9c7248c08713,ff3555e224a5776a,20014,200,ts-seat-service,10.252.1.21:10250,89.681380886,307400704.0,9
58663a90e5c893c5,ca530659d9fe59d3,2022-07-13T10:10:00.000000,GET,ts-seat-service,ts-seat-service-57bd448567-dtxjp,b9a318a935be698a,58663a90e5c893c5,94974,200,ts-seat-service,10.252.1.21:10250,86.987899626,306438144.0,6
c79486676a6a1371,262ace3203d4e5e3,2022-07-13T10:10:00.000000,GET,ts-basic-service,ts-basic-service-6f4c9f549d-gz4vr,8490860bcf9f1e93,c79486676a6a1371,10884,200,ts-basic-service,10.252.1.23:10250,92.686655178,,6
213a3364b3ffe96c,3ed6066e3963e929,2022-07-13T10:15:00.000000,PUT,ts-contacts-service,ts-contacts-service-9b4bdbcf9-hv7dl,213a3364b3ffe96c,213a3364b3ffe96c,196872,200,ts-contacts-service,10.252.1.23:10250,85.634430965,285683712.0,2
ff3555e224a5776a,b86d64be0d39df6d,2022-07-13T10:45:00.000000,queryForStationId,ts-route-service,ts-route-service-7487b7b9-457v2,2985a477437d0657,ff3555e224a5776a,379769,200,ts-route-service,10.252.1.22:10250,95.204174061,359342080.0,7
c79486676a6a1371,16ec29d40e14ecfc,2022-07-13T10:10:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-846988b9c6-hx5c2,ebe716433f5ff83f,c79486676a6a1371,91170,200,ts-ticketinfo-service,10.252.1.22:10250,78.631386722,355282944.0,4
ba17990206955345,5aebca5d90a2d1d7,2022-07-13T10:45:00.000000,GET,ts-basic-service,ts-basic-service-6f4c9f549d-gz4vr,0f4c736dcaeec3e9,ba17990206955345,149217,200,ts-basic-service,10.252.1.23:10250,94.909203936,342372352.0,6
a1610e1ad51d3b84,ce2c3795e7241675,2022-07-13T10:45:00.000000,getPriceByWeightAndRegion,ts-consign-price-service,ts-consign-price-service-6557c785f7-jmlp7,1c22f06c182ee919,a1610e1ad51d3b84,10409,200,ts-consign-price-service,10.252.1.23:10250,90.550831508,322854912.0,3
58663a90e5c893c5,8194f0a67994e1a1,2022-07-13T10:10:00.000000,preserve_success,ts-notification-service,ts-notification-service-55866bdcc7-mdx5j,121b0cd908d60b58,58663a90e5c893c5,5100253,200,ts-notification-service,10.252.1.23:10250,85.327882364,,3
c79486676a6a1371,91e9e3e51db8c50d,2022-07-13T10:10:00.000000,retrieve,ts-config-service,ts-config-service-7d5798457d-kxl74,fce098163b2a2e48,c79486676a6a1371,94588,200,ts-config-service,10.252.1.23:10250,92.210613181,,5
ec16623a0908670a,d9cae2f43165623f,2022-07-13T10:15:00.000000,create,ts-contacts-service,ts-contacts-service-9b4bdbcf9-hv7dl,0ee656a639e5c0b4,ec16623a0908670a,103002,201,ts-contacts-service,10.252.1.23:10250,85.634430965,285683712.0,3
77327b7bda0dcd68,a89f84e1bcb96acc,2022-07-13T10:10:00.000000,getPriceByWeightAndRegion,ts-consign-service,ts-consign-service-cfc7f747c-ln2vc,c11d70e11abab82d,77327b7bda0dcd68,99534,200,ts-consign-service,10.252.1.23:10250,91.278186548,,3
c79486676a6a1371,ae558644ce19ee63,2022-07-13T10:10:00.000000,GET,ts-basic-service,ts-basic-service-6f4c9f549d-gz4vr,ec546ea17dc5c387,c79486676a6a1371,14668,200,ts-basic-service,10.252.1.23:10250,92.686655178,,6
c79486676a6a1371,adca50bd3c5eaff8,2022-07-13T10:10:00.000000,GET,ts-basic-service,ts-basic-service-6f4c9f549d-gz4vr,8490860bcf9f1e93,c79486676a6a1371,23914,200,ts-basic-service,10.252.1.23:10250,92.686655178,,6
ff3555e224a5776a,1766deb00637afa4,2022-07-13T10:45:00.000000,GET,ts-route-service,ts-route-service-7487b7b9-457v2,ec18593c6dad183a,ff3555e224a5776a,17291,200,ts-route-service,10.252.1.22:10250,95.204174061,359342080.0,8
8c8d61ac046c4e48,af82ed83720ddeeb,2022-07-13T10:15:00.000000,PUT,ts-admin-basic-info-service,ts-admin-basic-info-service-84db9fc8fb-nl55r,8c8d61ac046c4e48,8c8d61ac046c4e48,502244,200,ts-admin-basic-info-service,10.252.1.23:10250,77.475404656,294985728.0,2
ba17990206955345,06598fba07cca35d,2022-07-13T10:45:00.000000,GET,ts-basic-service,ts-basic-service-6f4c9f549d-gz4vr,601119734bfd8ced,ba17990206955345,9280,200,ts-basic-service,10.252.1.23:10250,94.909203936,342372352.0,6
ea0173a79586b44c,07b0d3170177198b,2022-07-13T10:15:00.000000,query,ts-admin-basic-info-service,ts-admin-basic-info-service-84db9fc8fb-nl55r,66fdc3cbd9024f9d,ea0173a79586b44c,93367,200,ts-admin-basic-info-service,10.252.1.23:10250,77.475404656,294985728.0,3
ba17990206955345,cbb9efe3f2d8fe67,2022-07-13T10:45:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-846988b9c6-hx5c2,cb301ff4a68f14bc,ba17990206955345,113491,200,ts-ticketinfo-service,10.252.1.22:10250,81.505261114,355848192.0,4
58663a90e5c893c5,74739ec23b1daaca,2022-07-13T10:10:00.000000,retrieve,ts-train-service,ts-train-service-58bd787df8-9xfcv,b6799214f6663195,58663a90e5c893c5,13760,200,ts-train-service,10.252.1.21:10250,91.0029702,289488896.0,9
16eee0ca77acd969,16eee0ca77acd969,2022-07-13T10:15:00.000000,queryForNameBatch,ts-food-service,ts-food-service-76c59649cb-p28md,,,89508,200,ts-food-service,10.252.1.23:10250,94.154990838,323289088.0,1
58663a90e5c893c5,88a4bd026a4cf4da,2022-07-13T10:10:00.000000,GET,ts-route-service,ts-route-service-7487b7b9-457v2,632ca8a1b4f515c7,58663a90e5c893c5,79054,200,ts-route-service,10.252.1.22:10250,91.771614445,358338560.0,8
a4d954c05b5ffb55,9c7d3e4800e30906,2022-07-13T10:15:00.000000,modifyOrder,ts-order-other-service,ts-order-other-service-59f8f84cb7-d7g25,47902b2a220a6bee,a4d954c05b5ffb55,387198,200,ts-order-other-service,10.252.1.23:10250,103.008133337,320143360.0,3
14eb175f20a1f82b,8c0dfe7f816f9443,2022-07-13T10:10:00.000000,POST,ts-station-service,ts-station-service-668c467cc6-wctrm,14eb175f20a1f82b,14eb175f20a1f82b,118247,200,ts-station-service,10.252.1.21:10250,97.867901038,313798656.0,2
6707c0ba4b226577,10a02bac3dc43fec,2022-07-13T10:10:00.000000,GET,ts-station-service,ts-station-service-668c467cc6-wctrm,dc724cb5f9bf43d1,6707c0ba4b226577,32555,200,ts-station-service,10.252.1.21:10250,97.867901038,313798656.0,4
ba17990206955345,2aa9ea8562237515,2022-07-13T10:45:00.000000,queryById,ts-travel-service,ts-travel-service-f6bbd6b76-tw6wx,38a05b85a90ae46e,ba17990206955345,92780,200,ts-travel-service,10.252.1.21:10250,98.886087773,302796800.0,3
58663a90e5c893c5,9301a38afda6bf0b,2022-07-13T10:10:00.000000,check,ts-ticketinfo-service,ts-ticketinfo-service-846988b9c6-hx5c2,0b128c027d21a8f7,58663a90e5c893c5,407814,200,ts-ticketinfo-service,10.252.1.22:10250,78.631386722,355282944.0,3
03936fa843b81eb0,03936fa843b81eb0,2022-07-13T10:15:00.000000,pay,ts-inside-payment-service,ts-inside-payment-service-8496fc9c89-ht8z4,,,32915,200,ts-inside-payment-service,10.252.1.23:10250,94.060621719,298647552.0,1
58663a90e5c893c5,a50b797952141a79,2022-07-13T10:10:00.000000,POST,ts-seat-service,ts-seat-service-57bd448567-dtxjp,6b284c9ffbc186a5,58663a90e5c893c5,16446,200,ts-seat-service,10.252.1.21:10250,86.987899626,306438144.0,6
ff3555e224a5776a,037cc97f9d1352b7,2022-07-13T10:45:00.000000,queryForStationId,ts-price-service,ts-price-service-77fbb6bd5c-kw6dk,1766deb00637afa4,ff3555e224a5776a,10519,200,ts-price-service,10.252.1.22:10250,86.958118669,333303808.0,9
c79486676a6a1371,b9f11f280672d796,2022-07-13T10:10:00.000000,GET,ts-travel-service,ts-travel-service-f6bbd6b76-tw6wx,c79486676a6a1371,c79486676a6a1371,18132,200,ts-travel-service,10.252.1.21:10250,95.842189416,302157824.0,2
c79486676a6a1371,8490860bcf9f1e93,2022-07-13T10:10:00.000000,queryForTravel,ts-basic-service,ts-basic-service-6f4c9f549d-gz4vr,cda585fdd838890f,c79486676a6a1371,734034,200,ts-basic-service,10.252.1.23:10250,92.686655178,,5
58663a90e5c893c5,7b64ddbc652ce4af,2022-07-13T10:10:00.000000,GET,ts-travel-service,ts-travel-service-f6bbd6b76-tw6wx,e6421fc68bf0b76e,58663a90e5c893c5,195041,200,ts-travel-service,10.252.1.21:10250,95.842189416,302157824.0,4
1be122a03a6445e2,1be122a03a6445e2,2022-07-13T10:10:00.000000,updateConsign,ts-consign-price-service,ts-consign-price-service-6557c785f7-jmlp7,,,503593,200,ts-consign-price-service,10.252.1.23:10250,87.768133815,,1
58663a90e5c893c5,e5a199aeaa267e8c,2022-07-13T10:10:00.000000,query,ts-price-service,ts-price-service-77fbb6bd5c-kw6dk,e8d9c53ddab6b24b,58663a90e5c893c5,38133,200,ts-price-service,10.252.1.22:10250,83.8423791,332025856.0,7
58663a90e5c893c5,fd9cf8a67137d419,2022-07-13T10:10:00.000000,GET,ts-route-service,ts-route-service-7487b7b9-457v2,e82548d38556da7d,58663a90e5c893c5,142252,200,ts-route-service,10.252.1.22:10250,91.771614445,358338560.0,8
ff3555e224a5776a,6d9de433530753da,2022-07-13T10:45:00.000000,POST,ts-travel-service,ts-travel-service-f6bbd6b76-tw6wx,6fc9118e1680d2c9,ff3555e224a5776a,598676,200,ts-travel-service,10.252.1.21:10250,98.886087773,302796800.0,4
c79486676a6a1371,bca4e691a4ee266d,2022-07-13T10:10:00.000000,retrieve,ts-train-service,ts-train-service-58bd787df8-9xfcv,fa2f97b01dc5c200,c79486676a6a1371,94964,200,ts-train-service,10.252.1.21:10250,91.0029702,289488896.0,7
ff3555e224a5776a,805c89d1b19feff8,2022-07-13T10:45:00.000000,GET,ts-travel-service,ts-travel-service-f6bbd6b76-tw6wx,6fc9118e1680d2c9,ff3555e224a5776a,196532,200,ts-travel-service,10.252.1.21:10250,98.886087773,302796800.0,4
c79486676a6a1371,6fcca8372aefe7c2,2022-07-13T10:10:00.000000,queryForStationId,ts-ticketinfo-service,ts-ticketinfo-service-846988b9c6-hx5c2,f68e7d89ae2ef144,c79486676a6a1371,104990,200,ts-ticketinfo-service,10.252.1.22:10250,78.631386722,355282944.0,3
58663a90e5c893c5,fb5ba0723684110f,2022-07-13T10:10:00.000000,queryForStationId,ts-seat-service,ts-seat-service-57bd448567-dtxjp,537314b6bcdbff6c,58663a90e5c893c5,72392,200,ts-seat-service,10.252.1.21:10250,86.987899626,306438144.0,3
77327b7bda0dcd68,77327b7bda0dcd68,2022-07-13T10:10:00.000000,updateConsign,ts-consign-price-service,ts-consign-price-service-6557c785f7-jmlp7,,,257964,200,ts-consign-price-service,10.252.1.23:10250,87.768133815,,1
ff3555e224a5776a,b9065b9b75614141,2022-07-13T10:45:00.000000,POST,ts-train-service,ts-train-service-58bd787df8-9xfcv,ff3555e224a5776a,ff3555e224a5776a,3932989,200,ts-train-service,10.252.1.21:10250,94.259532546,290611200.0,2
5203cb8b61b2152d,526656a8b6fe9a5d,2022-07-13T10:45:00.000000,queryForStationId,ts-station-service,ts-station-service-668c467cc6-wctrm,b9f803505118d190,5203cb8b61b2152d,95335,200,ts-station-service,10.252.1.21:10250,101.515649338,352268288.0,3
8c752730ab7f4094,8c752730ab7f4094,2022-07-13T10:10:00.000000,updateConsign,ts-consign-price-service,ts-consign-price-service-6557c785f7-jmlp7,,,209954,200,ts-consign-price-service,10.252.1.23:10250,87.768133815,,1
ff3555e224a5776a,3435effb4d541c48,2022-07-13T10:45:00.000000,queryForTravel,ts-route-service,ts-route-service-7487b7b9-457v2,bc43c2d7e01a32c5,ff3555e224a5776a,564613,200,ts-route-service,10.252.1.22:10250,95.204174061,359342080.0,7
ff3555e224a5776a,56970140bf7a670e,2022-07-13T10:45:00.000000,GET,ts-seat-service,ts-seat-service-57bd448567-dtxjp,dd444abf4300c671,ff3555e224a5776a,30196,200,ts-seat-service,10.252.1.21:10250,89.681380886,307400704.0,6
500a3b190d91100e,a603864bc4f9ff33,2022-07-13T11:00:00.000000,GET,ts-verification-code-service,ts-verification-code-service-67f9b49799-nrb78,500a3b190d91100e,500a3b190d91100e,116811,200,ts-verification-code-service,10.252.1.20:10250,58.637816536,299941888.0,2
ff3555e224a5776a,5d463f82b374b058,2022-07-13T10:45:00.000000,GET,ts-travel-service,ts-travel-service-f6bbd6b76-tw6wx,b33def1b8936cb42,ff3555e224a5776a,20886,200,ts-travel-service,10.252.1.21:10250,98.886087773,302796800.0,8
ba17990206955345,72a95bf82888bd1a,2022-07-13T10:45:00.000000,POST,ts-route-service,ts-route-service-7487b7b9-457v2,ba17990206955345,ba17990206955345,1101273,200,ts-route-service,10.252.1.22:10250,95.204174061,359342080.0,2
c79486676a6a1371,cda585fdd838890f,2022-07-13T10:10:00.000000,POST,ts-ticketinfo-service,ts-ticketinfo-service-846988b9c6-hx5c2,dec793d2b95b44f9,c79486676a6a1371,735436,200,ts-ticketinfo-service,10.252.1.22:10250,78.631386722,355282944.0,4
ad03959058fe7469,9255434c766b6594,2022-07-13T10:15:00.000000,GET,ts-execute-service,ts-execute-service-746ffd9f99-64m9n,ad03959058fe7469,ad03959058fe7469,107046,200,ts-execute-service,10.252.1.23:10250,83.80164586,280596480.0,2
4df46a246d8fcd75,c2c914accf8861d3,2022-07-13T10:15:00.000000,DELETE,ts-admin-order-service,ts-admin-order-service-7676dfdbfd-mj55f,4df46a246d8fcd75,4df46a246d8fcd75,99643,200,ts-admin-order-service,10.252.1.23:10250,82.138090983,323633152.0,2
c79486676a6a1371,af394a1ed261e2b1,2022-07-13T10:10:00.000000,getRouteByTripId,ts-travel-service,ts-travel-service-f6bbd6b76-tw6wx,aa3a087bf5cab7cc,c79486676a6a1371,76361,200,ts-travel-service,10.252.1.21:10250,95.842189416,302157824.0,5
ff3555e224a5776a,ec18593c6dad183a,2022-07-13T10:45:00.000000,queryForStationId,ts-route-service,ts-route-service-7487b7b9-457v2,5b89dd9ae40922d3,ff3555e224a5776a,60937,200,ts-route-service,10.252.1.22:10250,95.204174061,359342080.0,7
c79486676a6a1371,588e5779666e352c,2022-07-13T10:10:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-846988b9c6-hx5c2,5751bb4f186509a8,c79486676a6a1371,110084,200,ts-ticketinfo-service,10.252.1.22:10250,78.631386722,355282944.0,4
ff3555e224a5776a,fb5baf9798ef75d1,2022-07-13T10:45:00.000000,getRouteByTripId,ts-travel-service,ts-travel-service-f6bbd6b76-tw6wx,56970140bf7a670e,ff3555e224a5776a,73160,200,ts-travel-service,10.252.1.21:10250,98.886087773,302796800.0,7
ff3555e224a5776a,6f40483f84e2aea0,2022-07-13T10:45:00.000000,GET,ts-travel-service,ts-travel-service-f6bbd6b76-tw6wx,7171c04cee03926a,ff3555e224a5776a,10214,200,ts-travel-service,10.252.1.21:10250,98.886087773,302796800.0,6
c79486676a6a1371,dec793d2b95b44f9,2022-07-13T10:10:00.000000,queryForTravel,ts-ticketinfo-service,ts-ticketinfo-service-846988b9c6-hx5c2,6ade5ae24de8213e,c79486676a6a1371,746697,200,ts-ticketinfo-service,10.252.1.22:10250,78.631386722,355282944.0,3
ff3555e224a5776a,6712518079fd2b08,2022-07-13T10:45:00.000000,getUserByUserId,ts-food-service,ts-food-service-76c59649cb-p28md,64b260db5f8fbc42,ff3555e224a5776a,179435,200,ts-food-service,10.252.1.23:10250,97.012163805,324517888.0,3
c79486676a6a1371,b3a3632b36449d3e,2022-07-13T10:10:00.000000,queryForStationId,ts-ticketinfo-service,ts-ticketinfo-service-846988b9c6-hx5c2,fb5de07b0aab0849,c79486676a6a1371,89321,200,ts-ticketinfo-service,10.252.1.22:10250,78.631386722,355282944.0,3
ff3555e224a5776a,ca675ec8d9fad34a,2022-07-13T10:45:00.000000,GET,ts-seat-service,ts-seat-service-57bd448567-dtxjp,e25bc91903b6c0c3,ff3555e224a5776a,10363,200,ts-seat-service,10.252.1.21:10250,89.681380886,307400704.0,6
bc1a6f5e1e05d0b6,bc1a6f5e1e05d0b6,2022-07-13T10:15:00.000000,modifyPrice,ts-contacts-service,ts-contacts-service-9b4bdbcf9-hv7dl,,,142069,200,ts-contacts-service,10.252.1.23:10250,85.634430965,285683712.0,1
ff3555e224a5776a,e0b9c4df2ca1fc75,2022-07-13T10:45:00.000000,POST,ts-travel-service,ts-travel-service-f6bbd6b76-tw6wx,6fc9118e1680d2c9,ff3555e224a5776a,577137,200,ts-travel-service,10.252.1.21:10250,98.886087773,302796800.0,4
a4d954c05b5ffb55,47902b2a220a6bee,2022-07-13T10:15:00.000000,GET,ts-inside-payment-service,ts-inside-payment-service-8496fc9c89-ht8z4,a4d954c05b5ffb55,a4d954c05b5ffb55,294170,200,ts-inside-payment-service,10.252.1.23:10250,94.060621719,298647552.0,2
4b495357be435a30,4b495357be435a30,2022-07-13T10:45:00.000000,getPriceByWeightAndRegion,ts-consign-price-service,ts-consign-price-service-6557c785f7-jmlp7,,,95608,200,ts-consign-price-service,10.252.1.23:10250,90.550831508,322854912.0,1
58663a90e5c893c5,c8309737d1ab92ed,2022-07-13T10:10:00.000000,GET,ts-price-service,ts-price-service-77fbb6bd5c-kw6dk,aaeb567a127e2cc4,58663a90e5c893c5,150732,200,ts-price-service,10.252.1.22:10250,83.8423791,332025856.0,6
58663a90e5c893c5,a2f6b4b7653392f0,2022-07-13T10:10:00.000000,GET,ts-config-service,ts-config-service-7d5798457d-kxl74,58663a90e5c893c5,58663a90e5c893c5,98956,200,ts-config-service,10.252.1.23:10250,92.210613181,,2
58663a90e5c893c5,12a5da6853db7e5f,2022-07-13T10:10:00.000000,queryForTravel,ts-route-service,ts-route-service-7487b7b9-457v2,21511b5370efa10c,58663a90e5c893c5,682208,200,ts-route-service,10.252.1.22:10250,91.771614445,358338560.0,5
bf60ce59fd4a5090,9925d2128d034f13,2022-07-13T10:15:00.000000,DELETE,ts-admin-route-service,ts-admin-route-service-7f5fd5f859-4g5pb,bf60ce59fd4a5090,bf60ce59fd4a5090,41309,200,ts-admin-route-service,10.252.1.23:10250,81.367670483,295034880.0,2
58663a90e5c893c5,e522d2e5fc14a677,2022-07-13T10:10:00.000000,getTrainTypeByTripId,ts-travel-service,ts-travel-service-f6bbd6b76-tw6wx,ca530659d9fe59d3,58663a90e5c893c5,92053,200,ts-travel-service,10.252.1.21:10250,95.842189416,302157824.0,7
ba17990206955345,4e3b68b6cfd67afe,2022-07-13T10:45:00.000000,GET,ts-route-service,ts-route-service-7487b7b9-457v2,ba17990206955345,ba17990206955345,23773,200,ts-route-service,10.252.1.22:10250,95.204174061,359342080.0,2
b05ca3d36ef38b30,b05ca3d36ef38b30,2022-07-13T10:15:00.000000,getAllStations,ts-admin-basic-info-service,ts-admin-basic-info-service-84db9fc8fb-nl55r,,,200231,200,ts-admin-basic-info-service,10.252.1.23:10250,77.475404656,294985728.0,1
